TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
19960101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.336,-6.438,1.408,-5.994,0.532,-6.336,0.0,-6.438,1.408,0.0,-5.994,0.532,0.0,17.3439,-9999,-9999,5.648,5.648,0.0,-9999,-9999,247.522,247.522,0.0,-9999,-9999,229.71,229.71,0.0,-9999,-9999,0.521,0.521,0.0,99.759,99.759,0.0,0.143,0.143,0.0,4.666,4.666,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,3.2525,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,11.6664,0.0,-9999,-9999,-9999,-9999,-9999,32.6504,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37,11,0,0,-5.18599,-5.10751,0.0,0.0,-9999,-9999,-9999,-9999,-5.18599,-5.08169,0.0,0.0,-9999,-9999,-9999,-9999,-5.15543,-5.14965,0.0,0.0,0.00587562,0.00576497,-5.19286,-5.18599,-5.18261,-5.17494,-5.14025,-5.10751,-5.08169,-5.18599,-5.18599,-5.18261,-5.17494,-5.11404,-5.10751,-5.08169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7375,-2.63938,6.30141,6.39019,0.0,0.0,-9999,-9999,-9999,-9999,-12.5992,-12.5992,1.9235,1.9235,0.0,0.0,-9999,-9999,-9999,-9999,-2.7375,-2.6071,6.30141,6.42509,0.0,0.0,-9999,-9999,-9999,-9999,-12.5992,-12.5992,1.9235,1.9235,0.0,0.0,-9999,-9999,-9999,-9999,-2.74609,-2.7375,-2.73327,-2.72368,-2.68031,-2.63938,-2.6071,-2.7375,-2.7375,-2.73327,-2.72368,-2.64754,-2.63938,-2.6071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12714,2.12714,2.23476,0.0353804,1.99377,2.01231,2.02161,2.12714,2.39349,2.42029,2.64718,2.12714,2.02161,2.24539,0.0349567,1.96796,2.01231,2.02161,2.21173,2.39349,2.42029,2.64502,7.20883,7.20883,7.38442,0.0378909,7.10127,7.11981,7.1379,7.28677,7.56843,7.59522,7.78742,7.20883,7.2076,7.40082,0.0371765,7.10127,7.11981,7.2076,7.45381,7.56843,7.59522,7.78742,2.61684,2.54299,2.52569,0.0157687,2.37196,2.4128,2.53493,2.54154,2.57867,2.59965,2.61684,2.61684,2.54154,2.50587,0.0311261,2.10123,2.37196,2.4128,2.54085,2.57825,2.59965,2.61684,0.382775,0.382746,0.389578,0.00225265,0.375917,0.381454,0.381902,0.383629,0.391342,0.396219,0.420416,0.388589,0.382775,0.397959,0.00735048,0.368139,0.381454,0.381902,0.383962,0.391342,0.396219,0.420416,-9999,0.0
19960102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.097,-5.238,0.337,-4.623,0.111,-5.097,0.0,-5.238,0.337,0.0,-4.623,0.111,0.0,17.7474,-9999,-9999,2.201,2.201,0.0,-9999,-9999,286.483,286.483,0.0,-9999,-9999,274.546,274.546,0.0,-9999,-9999,0.533,0.533,0.0,100.009,100.009,0.0,0.441,0.441,0.0,3.483,3.483,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,1.67333333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.703,0.0,-9999,-9999,-9999,-9999,-9999,36.47,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37,11,0,0,-4.74207,-4.66358,0.0,0.0,-9999,-9999,-9999,-9999,-4.74207,-4.63776,0.0,0.0,-9999,-9999,-9999,-9999,-4.66313,-4.66056,0.0,0.0,0.0272961,0.0237586,-4.95339,-4.74207,-4.71178,-4.69886,-4.66358,-4.49618,-4.46575,-4.74207,-4.71178,-4.70998,-4.69886,-4.66358,-4.63776,-4.46575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.21049,-2.11237,5.92059,6.00616,0.0,0.0,-9999,-9999,-9999,-9999,-12.5051,-12.5051,2.10572,2.10572,0.0,0.0,-9999,-9999,-9999,-9999,-2.21049,-2.08009,5.92059,6.04038,0.0,0.0,-9999,-9999,-9999,-9999,-12.5051,-12.5051,2.10572,2.10572,0.0,0.0,-9999,-9999,-9999,-9999,-2.44671,-2.21049,-2.17262,-2.15647,-2.11842,-2.11237,-2.08009,-2.21049,-2.17263,-2.17038,-2.15647,-2.11237,-2.11237,-2.08009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5992,-12.5051,-12.5051,-12.5051,-12.5051,-11.6529,-11.6529,-12.5051,-12.5051,-12.5051,-12.5051,-12.5051,-12.5051,-11.6529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27818,2.27818,2.37921,0.0350662,2.1359,2.1538,2.16496,2.27818,2.52772,2.55316,2.79746,2.27818,2.17601,2.3904,0.0343916,2.1359,2.1538,2.17601,2.34528,2.52772,2.55316,2.79437,6.91594,6.91594,7.03977,0.0424446,6.79948,6.81738,6.86237,6.93969,7.18811,7.25202,7.50924,6.91594,6.91807,7.05352,0.0433839,6.79948,6.81738,6.86237,6.93969,7.25202,7.4238,7.54801,2.71976,2.643,2.62502,0.0163889,2.46525,2.50769,2.63462,2.6415,2.68008,2.70189,2.71976,2.71976,2.6415,2.60442,0.0323503,2.18387,2.46525,2.50769,2.64078,2.67965,2.70189,2.71976,0.154587,0.154486,0.157656,0.00100158,0.151489,0.153957,0.154155,0.154675,0.158705,0.160987,0.171384,0.157091,0.154587,0.163088,0.00437556,0.148809,0.153957,0.154155,0.154816,0.158705,0.160987,0.171384,-9999,0.0
19960103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.166,-7.183,0.722,-7.111,0.077,-7.166,0.0,-7.183,0.722,0.0,-7.111,0.077,0.0,18.1928,-9999,-9999,2.528,2.528,0.0,-9999,-9999,268.6,268.6,0.0,-9999,-9999,253.967,253.967,0.0,-9999,-9999,0.293,0.293,0.0,100.532,100.532,0.0,0.273,0.273,0.0,1.449,1.449,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,1.35291666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,12.5345,0.0,-9999,-9999,-9999,-9999,-9999,38.3486,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37,11,0,0,-5.40244,-5.38284,0.0,0.0,-9999,-9999,-9999,-9999,-5.40244,-5.35127,0.0,0.0,-9999,-9999,-9999,-9999,-5.36314,-5.37484,0.0,0.0,0.0198551,0.0200107,-5.5006,-5.45464,-5.40764,-5.38284,-5.35127,-5.32259,-5.27554,-5.5006,-5.45464,-5.40764,-5.38284,-5.36572,-5.3484,-5.27554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94591,-2.87212,6.63756,6.7014,0.0,0.0,-9999,-9999,-9999,-9999,-12.8083,-12.9741,1.44384,1.49496,0.0,0.0,-9999,-9999,-9999,-9999,-2.94591,-2.83265,6.63756,6.74322,0.0,0.0,-9999,-9999,-9999,-9999,-12.8083,-12.9741,1.44384,1.49496,0.0,0.0,-9999,-9999,-9999,-9999,-2.94591,-2.94591,-2.93614,-2.87212,-2.84932,-2.83546,-2.83265,-2.94591,-2.94591,-2.93614,-2.87212,-2.855,-2.84932,-2.83265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.254,-13.093,-12.9788,-12.9741,-12.8083,-12.6462,-12.5992,-13.254,-13.093,-12.9788,-12.9741,-12.8302,-12.7974,-12.6462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02568,2.02568,2.13785,0.0356463,1.89829,1.91727,1.91777,2.02568,2.30362,2.33134,2.54655,2.02568,1.91777,2.1481,0.035404,1.84843,1.91727,1.91777,2.12223,2.30362,2.33134,2.54502,7.37695,7.37695,7.51269,0.0397485,7.21415,7.30012,7.31196,7.40634,7.7541,7.78599,7.91255,7.37695,7.32022,7.51123,0.038717,7.21415,7.30012,7.31196,7.40634,7.7541,7.78599,7.87079,2.5482,2.47628,2.45943,0.0153551,2.30974,2.34951,2.46843,2.47487,2.51102,2.53145,2.5482,2.5482,2.47487,2.44013,0.0303096,2.04611,2.30974,2.34951,2.4742,2.51062,2.53145,2.5482,0.177207,0.177097,0.180705,0.00114225,0.173676,0.176491,0.176717,0.177324,0.181885,0.184482,0.19636,0.180067,0.177207,0.186768,0.0048941,0.170575,0.176491,0.176717,0.177485,0.181885,0.184482,0.19636,-9999,0.0
19960104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.889,-13.735,2.886,-14.407,0.235,-13.889,0.0,-13.735,2.886,0.0,-14.407,0.235,0.0,18.6806,-9999,-9999,6.159,6.159,0.0,-9999,-9999,214.964,214.964,0.0,-9999,-9999,192.242,192.242,0.0,-9999,-9999,0.286,0.286,0.0,100.316,100.316,0.0,0.0,0.0,0.0,1.979,1.979,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,12.8533333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,11.6664,0.0,-9999,-9999,-9999,-9999,-9999,32.6504,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,37,11,0,0,-5.18599,-5.10751,0.0,0.0,-9999,-9999,-9999,-9999,-5.18599,-5.08169,0.0,0.0,-9999,-9999,-9999,-9999,-5.15543,-5.14965,0.0,0.0,0.00587562,0.00576497,-5.19286,-5.18599,-5.18261,-5.17494,-5.14025,-5.10751,-5.08169,-5.18599,-5.18599,-5.18261,-5.17494,-5.11404,-5.10751,-5.08169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7375,-2.63938,6.30141,6.39019,0.0,0.0,-9999,-9999,-9999,-9999,-12.5992,-12.5992,1.9235,1.9235,0.0,0.0,-9999,-9999,-9999,-9999,-2.7375,-2.6071,6.30141,6.42509,0.0,0.0,-9999,-9999,-9999,-9999,-12.5992,-12.5992,1.9235,1.9235,0.0,0.0,-9999,-9999,-9999,-9999,-2.74609,-2.7375,-2.73327,-2.72368,-2.68031,-2.63938,-2.6071,-2.7375,-2.7375,-2.73327,-2.72368,-2.64754,-2.63938,-2.6071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,-12.5992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25375,1.25375,1.38169,0.0339753,1.14677,1.17278,1.19194,1.25375,1.5712,1.60249,1.72903,1.25375,1.14677,1.38941,0.0347457,1.01354,1.14677,1.19194,1.40723,1.5712,1.60249,1.72903,6.33543,6.33543,6.53134,0.0365026,6.28028,6.29944,6.318,6.41261,6.74614,6.77742,6.86927,6.33543,6.33276,6.54484,0.0370528,6.15504,6.29944,6.33276,6.64112,6.74614,6.77742,6.86927,1.94274,1.8879,1.87506,0.0117067,1.76094,1.79126,1.88192,1.88683,1.91439,1.92997,1.94274,1.94274,1.88683,1.86035,0.0231079,1.55995,1.76094,1.79126,1.88632,1.91409,1.92997,1.94274,0.415879,0.415872,0.423186,0.00242342,0.408517,0.41447,0.414952,0.416876,0.425012,0.430229,0.456355,0.422155,0.415879,0.431887,0.00773825,0.399942,0.41447,0.414952,0.417236,0.425012,0.430229,0.456355,-9999,0.0
19960105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.517,-10.044,1.6,-7.936,0.148,-9.517,0.0,-10.044,1.6,0.0,-7.936,0.148,0.0,19.2123,-9999,-9999,3.048,3.048,0.0,-9999,-9999,260.867,260.867,0.0,-9999,-9999,245.067,245.067,0.0,-9999,-9999,0.302,0.302,0.0,99.98,99.98,0.0,0.148,0.148,0.0,2.347,2.347,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,2.45041666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.703,0.0,-9999,-9999,-9999,-9999,-9999,36.47,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,36,12,0,0,-4.74207,-4.66358,0.0,0.0,-9999,-9999,-9999,-9999,-4.74207,-4.63776,0.0,0.0,-9999,-9999,-9999,-9999,-4.66313,-4.66056,0.0,0.0,0.0272961,0.0237586,-4.95339,-4.74207,-4.71178,-4.69886,-4.66358,-4.49618,-4.46575,-4.74207,-4.71178,-4.70998,-4.69886,-4.66358,-4.63776,-4.46575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.04609,-1.94525,5.91831,6.00347,0.0,0.0,-9999,-9999,-9999,-9999,-12.1404,-12.1404,2.37214,2.37214,0.0,0.0,-9999,-9999,-9999,-9999,-2.04609,-1.91207,5.91831,6.03774,0.0,0.0,-9999,-9999,-9999,-9999,-12.1404,-12.1404,2.37214,2.37214,0.0,0.0,-9999,-9999,-9999,-9999,-2.23004,-2.04609,-2.00718,-1.99057,-1.95147,-1.94525,-1.91207,-2.04609,-2.00718,-2.00487,-1.99057,-1.94525,-1.94525,-1.91207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4031,-12.1404,-12.1404,-12.1404,-12.1404,-11.3592,-11.3592,-12.1404,-12.1404,-12.1404,-12.1404,-12.1404,-12.1404,-11.3592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74621,1.74621,1.86736,0.0356882,1.63545,1.63547,1.65506,1.74621,2.04688,2.07652,2.25954,1.74621,1.63545,1.87665,0.0358792,1.53393,1.63545,1.65506,1.86922,2.04688,2.07652,2.25954,6.38397,6.38397,6.52793,0.0421357,6.24571,6.31864,6.36471,6.4283,6.70003,6.77537,6.97132,6.38397,6.37752,6.53977,0.0437686,6.24571,6.31864,6.36471,6.4283,6.77537,6.88896,7.02131,2.34379,2.27764,2.26214,0.0141233,2.12446,2.16104,2.27042,2.27635,2.3096,2.32839,2.34379,2.34379,2.27635,2.24439,0.0278783,1.88198,2.12446,2.16104,2.27572,2.30923,2.32839,2.34379,0.2127,0.212584,0.216838,0.00135391,0.208522,0.211858,0.212126,0.212888,0.218193,0.221251,0.235392,0.216104,0.2127,0.223661,0.00554243,0.204715,0.211858,0.212126,0.21308,0.218193,0.221251,0.235392,-9999,0.0
