TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
19960101,-6.317,1.0,-6.519,0.499,1.0,-5.947,0.363,1.0,-4.407,-4.883,0.772,-3.539,0.375,-6.317,1.0,-6.519,0.499,1.0,-5.947,0.363,1.0,83.1792,10.191,1.0,15.248,10.191,1.0,-9999,-9999,290.568,290.568,0.0,232.486,1.0,293.624,232.486,1.0,0.3,1.0,1.313,0.3,1.0,96.484,96.484,0.0,0.099,0.099,0.0,2.655,2.655,0.0,-9999,0.0,-7.61020833333,1.0,19.480625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,1.00041666667,1.0,-9999,0.0,-9999,-9999,-1.807,1.081,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,8.04737,0.0,4.46462,-9999,-9999,-9999,-9999,38.1644,0.0,21.1733,-9999,-9999,-9999,-9999,1.0,3,31,17,0,0,-2.5445,-2.90284,0.0,0.0,-9999,-9999,-9999,-9999,-2.67519,-2.90284,0.0,0.0,-9999,-9999,-9999,-9999,-2.45192,-2.78364,0.0,0.0,0.0890119,0.0641872,-3.01581,-2.90284,-2.90284,-2.67519,-1.97874,-1.83122,-1.43523,-3.28996,-3.17193,-3.02027,-2.90284,-2.67519,-2.502,-1.97874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0743471,-0.0833409,1.89926,1.92601,0.0,0.0,-9999,-9999,-9999,-9999,-6.78771,-7.74631,2.66023,3.27905,0.0,0.0,-9999,-9999,-9999,-9999,-0.0849454,-0.0833409,1.88941,1.92601,0.0,0.0,-9999,-9999,-9999,-9999,-7.12397,-7.74631,2.75994,3.27905,0.0,0.0,-9999,-9999,-9999,-9999,-0.0929148,-0.0833409,-0.0833409,-0.0743471,-0.0109313,-0.00503982,0.0258368,-0.0849454,-0.0833409,-0.0833409,-0.0613421,-0.0159973,-0.00866129,-0.00503982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26499,-7.74631,-7.74631,-7.12397,-5.37475,-4.85851,-3.73565,-8.93582,-8.60128,-8.18602,-7.74631,-7.12397,-6.78771,-5.37475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316198,0.310158,0.310234,0.00441898,0.250159,0.275778,0.29731,0.313527,0.325436,0.335163,0.354091,0.297395,0.335163,0.314665,0.00522983,0.251691,0.29731,0.297395,0.316198,0.327368,0.340805,0.360403,3.21636,3.21299,3.09388,0.0610799,2.14311,2.45842,2.88839,3.21082,3.33201,3.44332,3.45605,3.20023,3.01035,2.76659,0.0902477,1.60198,2.10482,2.31834,3.00123,3.21636,3.21933,3.31912,0.288488,0.316511,0.344156,0.0116648,0.254208,0.283637,0.29236,0.327036,0.388143,0.410425,0.484457,0.327036,0.283637,0.321513,0.014875,0.188178,0.257322,0.283637,0.300197,0.327431,0.361746,0.51797,0.738828,0.717331,0.74329,0.00604149,0.707316,0.713641,0.718629,0.745074,0.769675,0.775504,0.788774,0.745289,0.713641,0.716827,0.0156783,0.406301,0.687648,0.709268,0.724989,0.748486,0.779561,0.808903,0.841488,1.0
19960102,-8.194,1.0,-8.046,0.315,1.0,-8.462,0.136,1.0,-6.118,-6.324,0.298,-5.743,0.441,-8.194,1.0,-8.046,0.315,1.0,-8.462,0.136,1.0,83.7693,6.641,1.0,15.974,6.641,1.0,-9999,-9999,283.066,283.066,0.0,221.305,1.0,284.619,221.305,1.0,0.288,1.0,1.242,0.288,1.0,96.908,96.908,0.0,0.301,0.301,0.0,2.04,2.04,0.0,-9999,0.0,2.54416666667,1.0,15.9191666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,0.718333333333,1.0,-9999,0.0,-9999,-9999,-2.157,0.94,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,11.0702,0.0,4.33101,-9999,-9999,-9999,-9999,16.899,0.0,6.49737,-9999,-9999,-9999,-9999,9.0,3,31,17,0,0,-2.48592,-2.67183,0.0,0.0,-9999,-9999,-9999,-9999,-2.60368,-2.67183,0.0,0.0,-9999,-9999,-9999,-9999,-2.31354,-2.81621,0.0,0.0,0.108028,0.11001,-3.67593,-2.67183,-2.67183,-2.60093,-1.84171,-1.59189,-1.41824,-3.91233,-3.89057,-3.49645,-2.67183,-2.60093,-2.48592,-1.84171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.176262,-0.207622,2.38537,2.38625,0.0,0.0,-9999,-9999,-9999,-9999,-6.44249,-6.89114,4.84311,4.68919,0.0,0.0,-9999,-9999,-9999,-9999,-0.207622,-0.207622,2.38625,2.38625,0.0,0.0,-9999,-9999,-9999,-9999,-6.70571,-6.89114,4.70021,4.68919,0.0,0.0,-9999,-9999,-9999,-9999,-0.555255,-0.207622,-0.207622,-0.207622,-0.176262,-0.137751,-0.101827,-0.207622,-0.207622,-0.207622,-0.176262,-0.117024,-0.105279,-0.101827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.74808,-6.89114,-6.89114,-6.70571,-4.68966,-3.62835,-2.92508,-10.3938,-10.3938,-9.32776,-6.89114,-6.70571,-6.44249,-4.68966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272374,0.266468,0.266864,0.00429583,0.208703,0.233157,0.254038,0.26976,0.281438,0.291021,0.309777,0.254038,0.291021,0.272097,0.00488217,0.215445,0.253956,0.254038,0.272659,0.283338,0.296596,0.316063,2.94159,2.9383,3.08307,0.106686,1.76143,2.21945,2.78557,2.93618,3.76883,4.09924,4.14137,2.92587,2.8947,2.58564,0.108997,0.988106,1.76255,2.13711,2.87359,2.93759,2.94404,3.76883,0.212326,0.236611,0.258367,0.00940033,0.185463,0.208801,0.216535,0.244479,0.293323,0.309882,0.373754,0.244479,0.208801,0.243216,0.0125293,0.147322,0.190068,0.208801,0.221914,0.244711,0.269823,0.410352,0.510148,0.493522,0.512175,0.00382979,0.483752,0.493522,0.496637,0.514767,0.52351,0.527901,0.545827,0.515069,0.49009,0.497598,0.0112447,0.280945,0.477507,0.49009,0.502507,0.517332,0.539277,0.557143,0.814385,1.0
19960103,-6.493,1.0,-6.442,1.29,1.0,-6.585,0.543,1.0,-4.276,-4.47,1.725,-3.922,0.909,-6.493,1.0,-6.442,1.29,1.0,-6.585,0.543,1.0,84.4168,5.962,1.0,10.428,5.962,1.0,-9999,-9999,297.656,297.656,0.0,231.453,1.0,302.133,231.453,1.0,0.301,1.0,1.03,0.301,1.0,97.854,97.854,0.0,1.183,1.183,0.0,2.058,2.058,0.0,-9999,0.0,4.29708333333,1.0,14.5658333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,0.8,1.0,-9999,0.0,-9999,-9999,-2.183,0.794,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.7321,0.0,5.81336,-9999,-9999,-9999,-9999,33.0515,0.0,12.7914,-9999,-9999,-9999,-9999,8.0,3,31,17,0,0,-4.58291,-4.82748,0.0,0.0,-9999,-9999,-9999,-9999,-4.69505,-4.82748,0.0,0.0,-9999,-9999,-9999,-9999,-3.97627,-4.44382,0.0,0.0,0.166573,0.103395,-4.83364,-4.82748,-4.81899,-4.58291,-3.04444,-2.72093,-2.11126,-4.82748,-4.82748,-4.81899,-4.69505,-4.54453,-4.50352,-3.04444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.674249,-0.672257,2.7763,2.75449,0.0,0.0,-9999,-9999,-9999,-9999,-11.2401,-11.9091,5.79849,5.01894,0.0,0.0,-9999,-9999,-9999,-9999,-0.703157,-0.672257,2.75771,2.75449,0.0,0.0,-9999,-9999,-9999,-9999,-11.4925,-11.9091,4.65132,5.01894,0.0,0.0,-9999,-9999,-9999,-9999,-0.824402,-0.714947,-0.685127,-0.654386,-0.540365,-0.529594,-0.509493,-0.703157,-0.672257,-0.672257,-0.587522,-0.520249,-0.503475,-0.483219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.9514,-11.9091,-11.9091,-11.4503,-7.31784,-6.09961,-4.26444,-12.07,-11.9186,-11.9091,-11.6529,-11.3561,-11.2401,-7.31784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312261,0.306243,0.306347,0.00440088,0.246547,0.272016,0.293446,0.3096,0.32147,0.331169,0.350054,0.29353,0.331169,0.310831,0.0051926,0.248454,0.293446,0.29353,0.312261,0.323396,0.336797,0.356355,5.13708,5.13372,4.75017,0.101674,2.94676,3.62413,4.81324,5.01712,5.12101,5.12307,5.13708,5.12101,5.02622,4.2871,0.167851,2.35972,2.9201,3.38003,4.90285,5.12101,5.12245,5.13708,0.282721,0.310341,0.337506,0.0114692,0.249062,0.277969,0.286573,0.320661,0.380723,0.402566,0.47558,0.320661,0.277969,0.315426,0.0146587,0.184847,0.252128,0.277969,0.294236,0.321045,0.354667,0.511268,0.458388,0.443415,0.460196,0.00343502,0.434588,0.443415,0.446177,0.462547,0.47026,0.47421,0.49047,0.462819,0.440316,0.447184,0.0101164,0.252448,0.429113,0.440316,0.451664,0.464853,0.484878,0.500589,0.812428,1.0
19960104,-5.817,1.0,-5.994,1.533,1.0,-5.494,0.416,1.0,-4.286,-4.37,0.917,-4.134,0.253,-5.817,1.0,-5.994,1.533,1.0,-5.494,0.416,1.0,85.1208,14.083,1.0,25.379,14.083,1.0,-9999,-9999,271.199,271.199,0.0,235.61,1.0,270.373,235.61,1.0,0.318,1.0,1.155,0.318,1.0,97.921,97.921,0.0,0.42,0.42,0.0,1.531,1.531,0.0,-9999,0.0,3.96354166667,1.0,32.3641666667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,2.00666666667,1.0,-9999,0.0,-9999,-9999,-1.758,0.695,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,8.04737,0.0,3.17554,-9999,-9999,-9999,-9999,38.1644,0.0,14.7287,-9999,-9999,-9999,-9999,7.0,3,31,17,0,0,-2.5445,-2.90284,0.0,0.0,-9999,-9999,-9999,-9999,-2.67519,-2.90284,0.0,0.0,-9999,-9999,-9999,-9999,-2.45192,-2.78364,0.0,0.0,0.0890119,0.0641872,-3.01581,-2.90284,-2.90284,-2.67519,-1.97874,-1.83122,-1.43523,-3.28996,-3.17193,-3.02027,-2.90284,-2.67519,-2.502,-1.97874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0743471,-0.0833409,1.89926,1.92601,0.0,0.0,-9999,-9999,-9999,-9999,-6.78771,-7.74631,2.66023,3.27905,0.0,0.0,-9999,-9999,-9999,-9999,-0.0849454,-0.0833409,1.88941,1.92601,0.0,0.0,-9999,-9999,-9999,-9999,-7.12397,-7.74631,2.75994,3.27905,0.0,0.0,-9999,-9999,-9999,-9999,-0.0929148,-0.0833409,-0.0833409,-0.0743471,-0.0109313,-0.00503982,0.0258368,-0.0849454,-0.0833409,-0.0833409,-0.0613421,-0.0159973,-0.00866129,-0.00503982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26499,-7.74631,-7.74631,-7.12397,-5.37475,-4.85851,-3.73565,-8.93582,-8.60128,-8.18602,-7.74631,-7.12397,-6.78771,-5.37475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328623,0.322585,0.322567,0.00442653,0.262377,0.288139,0.309728,0.325954,0.337851,0.347557,0.366418,0.309813,0.347557,0.326692,0.00531092,0.262047,0.309728,0.309813,0.328623,0.339779,0.353183,0.372701,3.22879,3.22542,3.10621,0.0611044,2.15543,2.47072,2.90075,3.22325,3.34444,3.45566,3.46842,3.21265,3.02274,2.77862,0.0903536,1.61233,2.11604,2.33072,3.01364,3.22879,3.23175,3.33155,0.314463,0.343283,0.372801,0.0123489,0.277888,0.309155,0.318037,0.354698,0.419523,0.443734,0.520232,0.354698,0.309155,0.347577,0.0155825,0.201159,0.281095,0.309155,0.326763,0.355156,0.392624,0.539468,0.869296,0.850607,0.879325,0.00878245,0.81982,0.837171,0.850286,0.874989,0.919569,0.939353,0.95271,0.87524,0.849646,0.836163,0.0177562,0.476606,0.799598,0.821339,0.864576,0.877902,0.911569,0.959264,0.845438,1.0
19960105,-7.153,1.0,-7.873,0.937,1.0,-5.84,1.314,1.0,-5.614,-5.908,0.595,-5.078,1.002,-7.153,1.0,-7.873,0.937,1.0,-5.84,1.314,1.0,85.8822,55.442,0.916667,40.537,60.965,0.916667,-9999,-9999,233.555,233.555,0.0,194.88,0.916667,225.186,193.151,0.916667,0.329,1.0,1.154,0.329,1.0,97.179,97.179,0.0,0.0,0.0,0.0,3.054,3.054,0.0,-9999,0.0,0.44375,1.0,87.76375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,8.02958333333,1.0,-9999,0.0,-9999,-9999,-2.535,0.613,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,11.0702,0.0,4.36836,-9999,-9999,-9999,-9999,16.899,0.0,6.5829,-9999,-9999,-9999,-9999,6.0,3,31,17,0,0,-2.48592,-2.67183,0.0,0.0,-9999,-9999,-9999,-9999,-2.60368,-2.67183,0.0,0.0,-9999,-9999,-9999,-9999,-2.31354,-2.81621,0.0,0.0,0.108028,0.11001,-3.67593,-2.67183,-2.67183,-2.60093,-1.84171,-1.59189,-1.41824,-3.91233,-3.89057,-3.49645,-2.67183,-2.60093,-2.48592,-1.84171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.176262,-0.207622,2.38537,2.38625,0.0,0.0,-9999,-9999,-9999,-9999,-6.44249,-6.89114,4.84311,4.68919,0.0,0.0,-9999,-9999,-9999,-9999,-0.207622,-0.207622,2.38625,2.38625,0.0,0.0,-9999,-9999,-9999,-9999,-6.70571,-6.89114,4.70021,4.68919,0.0,0.0,-9999,-9999,-9999,-9999,-0.555255,-0.207622,-0.207622,-0.207622,-0.176262,-0.137751,-0.101827,-0.207622,-0.207622,-0.207622,-0.176262,-0.117024,-0.105279,-0.101827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.74808,-6.89114,-6.89114,-6.70571,-4.68966,-3.62835,-2.92508,-10.3938,-10.3938,-9.32776,-6.89114,-6.70571,-6.44249,-4.68966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296979,0.291014,0.291229,0.00435265,0.232167,0.257199,0.278349,0.294341,0.306117,0.315755,0.334561,0.278432,0.315755,0.29598,0.00506587,0.235827,0.278349,0.278432,0.296979,0.30803,0.321354,0.340847,2.96617,2.96284,3.10744,0.106679,1.78621,2.24423,2.81034,2.9607,3.79343,4.1227,4.16533,2.95026,2.91944,2.60952,0.109183,1.00849,1.78321,2.16186,2.89819,2.96213,2.96865,3.79343,0.256832,0.283114,0.308258,0.0106839,0.225726,0.25253,0.260773,0.292529,0.348357,0.368251,0.437667,0.292529,0.25253,0.288718,0.0138247,0.170822,0.228636,0.25253,0.267608,0.292859,0.323355,0.477772,2.42083,2.41414,2.48587,0.0396599,2.1121,2.19445,2.42083,2.43523,2.55476,2.8377,2.84668,2.42621,2.43523,2.28832,0.0532234,1.53185,2.10986,2.16895,2.42513,2.43523,2.51797,2.63228,0.78607,1.0
